response_code ;http_version ;speed_download ;speed_upload ;time_starttransfer ;time_pretransfer ;time_appconnect ;time_total ;time_connect
          200 ;           3 ;             0 ;           0 ;         10.674263 ;        9.480491 ;       9.477135 ; 10.674275 ;    5.504112
          200 ;           3 ;             0 ;           0 ;         10.699497 ;        9.469401 ;       9.465753 ; 10.699508 ;    5.504327
          200 ;           3 ;             0 ;           0 ;         10.583697 ;        9.455060 ;       9.449896 ; 10.583710 ;    5.500161
          200 ;           3 ;             0 ;           0 ;         13.847688 ;        8.540600 ;       8.534658 ; 13.847727 ;    5.498648
          200 ;           3 ;             0 ;           0 ;         10.665234 ;        9.464111 ;       9.459949 ; 10.665247 ;    5.499511
          200 ;           3 ;             0 ;           0 ;         10.658758 ;        9.467480 ;       9.463825 ; 10.658805 ;    5.502709
          200 ;           3 ;             0 ;           0 ;         10.586877 ;        9.455834 ;       9.451676 ; 10.586889 ;    5.498554
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.301267 ;    5.500133
          200 ;           3 ;             0 ;           0 ;         10.676499 ;        9.479307 ;       9.475977 ; 10.676509 ;    5.501551
          200 ;           3 ;             0 ;           0 ;         13.318910 ;       12.983809 ;      12.978554 ; 13.318953 ;    5.501171
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        9.525563 ;       9.522053 ; 39.528081 ;    5.500967
          200 ;           3 ;             0 ;           0 ;         10.663278 ;        9.467374 ;       9.462285 ; 10.663289 ;    5.500475
          200 ;           3 ;             0 ;           0 ;         12.661566 ;       12.328760 ;      12.324509 ; 12.661580 ;   10.784907
          200 ;           3 ;             0 ;           0 ;          8.490514 ;        7.876029 ;       7.869163 ;  8.490550 ;    5.502069
          200 ;           3 ;             0 ;           0 ;         10.678688 ;        9.485048 ;       9.482109 ; 10.678699 ;    5.499786
          200 ;           3 ;             0 ;           0 ;         13.316228 ;       12.955965 ;      12.949926 ; 13.316250 ;    5.498670
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        9.466004 ;       9.462514 ; 39.472039 ;    5.500499
          200 ;           3 ;             0 ;           0 ;         10.677738 ;        9.509331 ;       9.505881 ; 10.677761 ;    5.502626
          200 ;           3 ;             0 ;           0 ;         10.682010 ;        9.514587 ;       9.511299 ; 10.682021 ;    5.502561
          200 ;           3 ;             0 ;           0 ;         10.681211 ;        9.513799 ;       9.510545 ; 10.681222 ;    5.502564
          200 ;           3 ;             0 ;           0 ;         10.721751 ;        9.478994 ;       9.475662 ; 10.721768 ;    5.501600
          200 ;           3 ;             0 ;           0 ;         10.825417 ;        9.545610 ;       9.542291 ; 10.825430 ;    5.504879
          200 ;           3 ;             0 ;           0 ;         10.797855 ;        9.522866 ;       9.519392 ; 10.797866 ;    5.503691
          200 ;           3 ;             0 ;           0 ;         10.797742 ;        9.522549 ;       9.519237 ; 10.797755 ;    5.503984
          200 ;           3 ;             0 ;           0 ;         10.788975 ;        9.556206 ;       9.553326 ; 10.788987 ;    5.508758
          200 ;           3 ;             0 ;           0 ;         10.782121 ;        9.550330 ;       9.547105 ; 10.782133 ;    5.508743
          200 ;           3 ;             0 ;           0 ;         10.764486 ;        9.543565 ;       9.540298 ; 10.764500 ;    5.506435
          200 ;           3 ;             0 ;           0 ;         10.781827 ;        9.550077 ;       9.546789 ; 10.781838 ;    5.508082
          200 ;           3 ;             0 ;           0 ;         10.774455 ;        9.544917 ;       9.541687 ; 10.774486 ;    5.507217
          200 ;           3 ;             0 ;           0 ;         10.783706 ;        9.552015 ;       9.548983 ; 10.783717 ;    5.508382
          200 ;           3 ;             0 ;           0 ;         10.786095 ;        9.556740 ;       9.554073 ; 10.786105 ;    5.507012
          200 ;           3 ;             0 ;           0 ;         15.252554 ;        9.556649 ;       9.554032 ; 15.252601 ;    5.509206
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ;  9.780959 ;    0.000000
          200 ;           3 ;             0 ;           0 ;         10.794461 ;        9.564606 ;       9.561922 ; 10.794474 ;    5.509055
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        9.551612 ;       9.548773 ; 39.557564 ;    5.507528
          200 ;           3 ;             0 ;           0 ;         10.790246 ;        9.559990 ;       9.557346 ; 10.790258 ;    5.508665
          200 ;           3 ;             0 ;           0 ;         10.164738 ;        8.614071 ;       8.608586 ; 10.164764 ;    5.511681
          200 ;           3 ;             0 ;           0 ;         10.786238 ;        9.558654 ;       9.556059 ; 10.786251 ;    5.507714
          200 ;           3 ;             0 ;           0 ;         10.798927 ;        9.565087 ;       9.562609 ; 10.798938 ;    5.507619
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.314110 ;    5.512889
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.311113 ;    5.510335
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.311973 ;    5.508774
          000 ;           0 ;             0 ;           0 ;          0.000000 ;       10.093440 ;      10.090386 ; 46.974292 ;    5.510458
          200 ;           3 ;             0 ;           0 ;         10.177075 ;        8.615837 ;       8.611765 ; 10.177102 ;    5.510766
          000 ;           0 ;             0 ;           0 ;          0.000000 ;       10.073731 ;      10.070454 ; 40.077502 ;    5.509431
          000 ;           0 ;             0 ;           0 ;          0.000000 ;       10.088243 ;      10.085029 ; 40.090450 ;    5.510304
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.311204 ;    5.510898
          000 ;           0 ;             0 ;           0 ;          0.000000 ;       10.085144 ;      10.081885 ; 46.948410 ;    5.509687
          000 ;           0 ;             0 ;           0 ;          0.000000 ;        0.000000 ;       0.000000 ; 15.308312 ;    5.507885
          200 ;           3 ;             0 ;           0 ;         10.838450 ;        8.610176 ;       8.606000 ; 10.838465 ;    5.510004
          200 ;           3 ;             0 ;           0 ;         10.129855 ;        8.617404 ;       8.612531 ; 10.129875 ;    5.509609
          200 ;           3 ;             0 ;           0 ;         10.130961 ;        8.617136 ;       8.613185 ; 10.130980 ;    5.511731
          200 ;           3 ;             0 ;           0 ;         17.682952 ;       10.134072 ;      10.130555 ; 17.683028 ;    5.510301
